# datetime=2025-12-06T17:13:43Z
# run_id=aa1108d00b9e451ebefc48aaf3418017
# seed=0
# label=seed0
# map_path=
# pixels=300
# size_w=1024
# size_h=512
# seed=0
# sim_version=0.4.3
# biome_model=v2
# climate_model=perlin_multiscale
tick,time,year,population,avg_energy,var_energy,trait_diversity,avg_traits_per_cell,mean_info_order,global_o2,global_co2,seed,run_id
2180,216.55364701041782,19,214,1.2216885089874268,0.7828717231750488,1,0.0,0.6817314624786377,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2260,228.99798476778136,20,209,1.2665592432022095,0.8656264543533325,1,0.0,0.7374901175498962,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2340,241.18007723793772,21,204,1.314455509185791,0.9489356279373169,1,0.0,0.7951774001121521,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2420,253.3507732404383,22,202,1.3454535007476807,1.0483049154281616,1,0.0,0.8432450890541077,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2500,265.18132584936103,23,193,1.4277163743972778,1.1178592443466187,1,0.0,0.9233901500701904,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2580,276.89973894985377,24,187,1.4951436519622803,1.1962718963623047,1,0.0,0.9947353005409241,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2660,288.36349169735405,25,184,1.54170823097229,1.2892162799835205,1,0.0,1.0523320436477661,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2760,302.63528207615144,26,184,1.5695840120315552,1.4304428100585938,1,0.0,1.1035826206207275,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2840,313.8515815448057,27,178,1.6455262899398804,1.5075780153274536,1,0.0,1.1819175481796265,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
2920,325.0151643340252,28,178,1.6686326265335083,1.6245298385620117,1,0.0,1.2226555347442627,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3000,336.04312309157996,29,172,1.750685214996338,1.6992747783660889,1,0.0,1.3068081140518188,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3100,349.2791054248466,30,169,1.8128210306167603,1.81910240650177,1,0.0,1.3813999891281128,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3200,362.4939501272292,31,167,1.8657299280166626,1.9498730897903442,1,0.0,1.4494242668151855,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3280,372.885289201758,32,164,1.9249638319015503,2.0408480167388916,1,0.0,1.517107367515564,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3380,385.5253047420974,33,162,1.9798970222473145,2.1668758392333984,1,0.0,1.5865082740783691,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3480,397.85734006054275,34,159,2.0481855869293213,2.2780966758728027,1,0.0,1.6663551330566406,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3580,410.10536564600847,35,159,2.07867431640625,2.4246842861175537,1,0.0,1.7155237197875977,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3680,422.3152585640327,36,158,2.121704578399658,2.561683416366577,1,0.0,1.7750481367111206,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3760,432.0023860691925,37,158,2.145233392715454,2.6816792488098145,1,0.0,1.8134634494781494,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3860,444.11941727548145,38,156,2.2025232315063477,2.8076202869415283,1,0.0,1.8850057125091553,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
3960,456.23355733225713,39,156,2.231574773788452,2.959819793701172,1,0.0,1.9324524402618408,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4060,468.3449830364322,40,154,2.289656639099121,3.087061882019043,1,0.0,2.005307197570801,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4160,480.4652416530292,41,153,2.333433151245117,3.2262561321258545,1,0.0,2.0657851696014404,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4260,492.58827008792485,42,153,2.361400842666626,3.3809008598327637,1,0.0,2.1124024391174316,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4360,504.70301680077347,43,153,2.3887054920196533,3.537813901901245,1,0.0,2.158487558364868,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4460,516.8137075844487,44,152,2.431649684906006,3.6827850341796875,1,0.0,2.218752861022949,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4560,528.9341152651093,45,152,2.458275556564331,3.844757080078125,1,0.0,2.264368772506714,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4660,541.0476313327814,46,150,2.517547607421875,3.9767818450927734,1,0.0,2.3372037410736084,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4760,553.1658065190936,47,148,2.5779199600219727,4.105647087097168,1,0.0,2.4143226146698,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4860,565.2808496267664,48,147,2.621755361557007,4.251285076141357,1,0.0,2.476184129714966,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
4960,577.3920014690572,49,146,2.665684223175049,4.39674186706543,1,0.0,2.5380210876464844,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5060,589.5146087113079,50,145,2.7098891735076904,4.541633605957031,1,0.0,2.599745273590088,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5160,601.6282669098314,51,144,2.7542827129364014,4.686291694641113,1,0.0,2.6626453399658203,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5260,613.753437707316,52,144,2.779202699661255,4.851499557495117,1,0.0,2.706969976425171,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5360,625.8594208398654,53,144,2.8033344745635986,5.015724182128906,1,0.0,2.7505664825439453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5460,637.9812030298569,54,143,2.8468503952026367,5.161583423614502,1,0.0,2.8133199214935303,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5560,650.1024929617779,55,143,2.870133876800537,5.327320098876953,1,0.0,2.8563010692596436,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5660,662.2183212557394,56,142,2.913510799407959,5.473814010620117,1,0.0,2.919461965560913,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5760,674.32902070593,57,142,2.9365062713623047,5.643191337585449,1,0.0,2.96229887008667,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5840,684.0233830180853,58,142,2.954526901245117,5.77906608581543,1,0.0,2.9962756633758545,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
5940,696.1426796514809,59,142,2.976808786392212,5.950007915496826,1,0.0,3.0385875701904297,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6040,708.2591960667594,60,142,2.9988603591918945,6.125124454498291,1,0.0,3.0807647705078125,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6140,720.3811758533004,61,142,3.0209527015686035,6.303018093109131,1,0.0,3.1230924129486084,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6240,732.4882405669626,62,140,3.0861222743988037,6.440110683441162,1,0.0,3.2014060020446777,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6340,744.6023147582218,63,138,3.153533458709717,6.5716776847839355,1,0.0,3.27893328666687,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6440,756.8459186875674,64,138,3.1765429973602295,6.751659393310547,1,0.0,3.3221662044525146,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6540,768.9593758229353,65,138,3.1993789672851562,6.933906555175781,1,0.0,3.365102767944336,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6640,781.0828965159016,66,138,3.22225022315979,7.120396614074707,1,0.0,3.4081859588623047,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6740,793.1962669861161,67,138,3.2449233531951904,7.307131290435791,1,0.0,3.4511466026306152,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6840,805.309935584458,68,138,3.2678112983703613,7.497243881225586,1,0.0,3.494415760040283,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
6940,817.4272025199639,69,137,3.31522274017334,7.673404216766357,1,0.0,3.5604450702667236,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7040,829.5420358979658,70,136,3.3636791706085205,7.850042819976807,1,0.0,3.6256656646728516,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7140,841.6638232878665,71,135,3.4133481979370117,8.030525207519531,1,0.0,3.697557210922241,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7240,853.781317286074,72,135,3.4383246898651123,8.242053985595703,1,0.0,3.7432143688201904,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7340,865.8981872951779,73,135,3.463538408279419,8.45777416229248,1,0.0,3.789202928543091,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7440,878.0146690443951,74,135,3.4892687797546387,8.67974853515625,1,0.0,3.8358042240142822,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7540,890.13384087997,75,135,3.515155792236328,8.905421257019043,1,0.0,3.882664203643799,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7640,902.250107699607,76,135,3.541630744934082,9.137428283691406,1,0.0,3.930204153060913,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7740,914.362034328368,77,135,3.5684728622436523,9.376734733581543,1,0.0,3.9782018661499023,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7820,924.0535089576161,78,134,3.616907835006714,9.545738220214844,1,0.0,4.039599895477295,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
7920,936.1774560431365,79,133,3.6724259853363037,9.766561508178711,1,0.0,4.111941337585449,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8020,948.2914817019099,80,133,3.70098614692688,10.018486976623535,1,0.0,4.161738395690918,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8120,960.4100867473824,81,132,3.758537530899048,10.248591423034668,1,0.0,4.243758678436279,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8220,972.5222456387542,82,131,3.8175506591796875,10.485099792480469,1,0.0,4.327521324157715,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8320,984.644140493445,83,131,3.848518133163452,10.758794784545898,1,0.0,4.380188941955566,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8420,996.7553148686756,84,131,3.8798882961273193,11.03703784942627,1,0.0,4.433346748352051,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8520,1008.8767399982356,85,131,3.9119999408721924,11.326186180114746,1,0.0,4.487372875213623,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8620,1020.9931836147854,86,131,3.944685459136963,11.623372077941895,1,0.0,4.542071342468262,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8720,1033.1090812408684,87,130,4.0082902908325195,11.892465591430664,1,0.0,4.613947868347168,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8820,1045.22713682927,88,130,4.041452407836914,12.191863059997559,1,0.0,4.669040203094482,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
8920,1057.345927338171,89,130,4.075684547424316,12.507739067077637,1,0.0,4.725315093994141,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9020,1069.462684682575,90,129,4.142781734466553,12.803638458251953,1,0.0,4.811661720275879,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9120,1081.5744119814817,91,129,4.178674221038818,13.142470359802246,1,0.0,4.869746208190918,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9220,1093.6935560842069,92,128,4.248020648956299,13.45455551147461,1,0.0,4.965452671051025,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9320,1105.8060339033432,93,128,4.285261154174805,13.808963775634766,1,0.0,5.025197982788086,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9420,1117.9239386943764,94,128,4.322745323181152,14.171308517456055,1,0.0,5.085315227508545,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9520,1130.0455770202134,95,128,4.360481262207031,14.539241790771484,1,0.0,5.145810127258301,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9620,1142.1577463114022,96,128,4.398190021514893,14.911590576171875,1,0.0,5.206379413604736,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9720,1154.276498687635,97,128,4.43619966506958,15.286344528198242,1,0.0,5.267383575439453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9820,1166.3955197258422,98,127,4.509358882904053,15.629236221313477,1,0.0,5.368252754211426,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
9900,1176.0847271946814,99,127,4.540026664733887,15.936514854431152,1,0.0,5.417560577392578,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10000,1188.205143541857,100,127,4.5786519050598145,16.326387405395508,1,0.0,5.479612827301025,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10100,1200.3208817040593,101,127,4.617468357086182,16.72324562072754,1,0.0,5.5419697761535645,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10200,1212.4380498412906,102,127,4.65643310546875,17.126697540283203,1,0.0,5.6046061515808105,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10300,1224.5538989348893,103,127,4.695201873779297,17.535337448120117,1,0.0,5.6671648025512695,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10400,1236.6756897913956,104,126,4.771390438079834,17.906658172607422,1,0.0,5.77245569229126,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10500,1248.7905301026103,105,126,4.810243606567383,18.320024490356445,1,0.0,5.835437297821045,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10600,1260.9037289758207,106,126,4.849009037017822,18.73935317993164,1,0.0,5.898454189300537,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10700,1273.0211016428134,107,126,4.887732028961182,19.16446304321289,1,0.0,5.9615559577941895,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10800,1285.1355172947774,108,126,4.926377296447754,19.59983253479004,1,0.0,6.0247015953063965,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
10900,1297.250246674596,109,126,4.964668273925781,20.03925895690918,1,0.0,6.087618827819824,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11000,1309.3682866632696,110,126,5.002867698669434,20.483016967773438,1,0.0,6.150576591491699,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11100,1321.487470631966,111,126,5.040598392486572,20.930349349975586,1,0.0,6.213193893432617,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11200,1333.6006001730552,112,126,5.0778985023498535,21.37957191467285,1,0.0,6.275491237640381,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11300,1345.7224776947166,113,126,5.114780902862549,21.831222534179688,1,0.0,6.337516784667969,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11400,1357.8416685966254,114,126,5.151398658752441,22.284929275512695,1,0.0,6.399392127990723,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11500,1369.956224646137,115,125,5.228770732879639,22.704288482666016,1,0.0,6.501144886016846,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11600,1382.0764555298824,116,125,5.264493942260742,23.159748077392578,1,0.0,6.562361717224121,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11700,1394.190006263615,117,125,5.299485683441162,23.61566925048828,1,0.0,6.622953414916992,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11800,1406.3018271608894,118,125,5.333838939666748,24.07023811340332,1,0.0,6.68302059173584,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11900,1418.4236041509712,119,125,5.367377758026123,24.522705078125,1,0.0,6.742413520812988,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
11980,1428.1193184395165,120,125,5.393886566162109,24.88783073425293,1,0.0,6.789685249328613,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12080,1440.2328189074615,121,124,5.470383644104004,25.310684204101562,1,0.0,6.89921236038208,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12180,1452.35258699929,122,124,5.5026140213012695,25.76665687561035,1,0.0,6.957730770111084,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12280,1464.466664657154,123,124,5.533923149108887,26.21633529663086,1,0.0,7.015429496765137,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12380,1476.5820665585625,124,123,5.609740257263184,26.626890182495117,1,0.0,7.111917972564697,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12480,1488.700572805761,125,123,5.639622688293457,27.062788009643555,1,0.0,7.168331146240234,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12580,1500.8234591098062,126,123,5.668797969818115,27.500743865966797,1,0.0,7.224157333374023,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12680,1512.9318948661935,127,121,5.791037082672119,27.84151840209961,1,0.0,7.324117660522461,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12780,1525.0568819335526,128,121,5.818986415863037,28.251819610595703,1,0.0,7.378167629241943,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12880,1537.1697688122113,129,121,5.845967769622803,28.658796310424805,1,0.0,7.4313249588012695,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
12980,1549.283761538226,130,121,5.872801303863525,29.072111129760742,1,0.0,7.484437942504883,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13080,1561.4032020357754,131,121,5.899036407470703,29.48722267150879,1,0.0,7.537060260772705,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13180,1573.51913952783,132,119,6.024580478668213,29.807788848876953,1,0.0,7.662553310394287,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13280,1585.6383997618632,133,118,6.102734565734863,30.172361373901367,1,0.0,7.729231834411621,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13380,1597.7510387781845,134,118,6.1294660568237305,30.590787887573242,1,0.0,7.781611919403076,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13480,1609.8708450026818,135,118,6.154933452606201,30.99966812133789,1,0.0,7.832833290100098,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13580,1621.9829761612045,136,118,6.17985200881958,31.405405044555664,1,0.0,7.883571624755859,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13680,1634.1085646847287,137,117,6.257735252380371,31.753665924072266,1,0.0,7.982676982879639,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13780,1646.2162377877678,138,115,6.391676425933838,32.00837326049805,1,0.0,8.100597381591797,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13880,1658.3357441508324,139,115,6.416390419006348,32.40324401855469,1,0.0,8.15077018737793,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
13960,1668.0266970558564,140,114,6.492404460906982,32.63941955566406,1,0.0,8.21600341796875,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14060,1680.1444094502504,141,114,6.517088890075684,33.03191375732422,1,0.0,8.26584529876709,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14160,1692.259625888229,142,114,6.541784286499023,33.43173599243164,1,0.0,8.315767288208008,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14260,1704.3754836483417,143,114,6.566054821014404,33.83021545410156,1,0.0,8.365342140197754,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14360,1716.492110995016,144,114,6.589682102203369,34.222557067871094,1,0.0,8.414349555969238,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14460,1728.6172263268013,145,114,6.613014221191406,34.61610412597656,1,0.0,8.463154792785645,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14560,1740.7294788165382,146,114,6.636023044586182,35.00928497314453,1,0.0,8.51168441772461,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14660,1752.8442636620553,147,114,6.659066200256348,35.406700134277344,1,0.0,8.56032657623291,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14760,1764.9611943367663,148,113,6.741389751434326,35.72147750854492,1,0.0,8.644366264343262,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14860,1777.0823144049873,149,113,6.764816761016846,36.117671966552734,1,0.0,8.693242073059082,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
14960,1789.197360979265,150,113,6.78816032409668,36.52174377441406,1,0.0,8.74209213256836,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15060,1801.3150699070536,151,112,6.872323036193848,36.83932876586914,1,0.0,8.802556037902832,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15160,1813.433210427304,152,112,6.89657735824585,37.24352264404297,1,0.0,8.851826667785645,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15260,1825.541864579877,153,111,6.983546733856201,37.55586242675781,1,0.0,8.932035446166992,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15360,1837.6666731170208,154,111,7.0089430809021,37.967979431152344,1,0.0,8.982196807861328,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15460,1849.7780988211966,155,111,7.034726142883301,38.385520935058594,1,0.0,9.032787322998047,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15560,1861.8932303273273,156,111,7.060790061950684,38.81388854980469,1,0.0,9.083731651306152,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15660,1874.015579307423,157,111,7.087251663208008,39.244544982910156,1,0.0,9.135161399841309,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15760,1886.1350718040633,158,111,7.1141252517700195,39.68368911743164,1,0.0,9.187067031860352,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15860,1898.248140679545,159,110,7.206887722015381,40.035743713378906,1,0.0,9.299610137939453,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
15960,1910.3668306568684,160,109,7.30199670791626,40.39011001586914,1,0.0,9.429965019226074,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16040,1920.0596399294773,161,109,7.325651168823242,40.76654052734375,1,0.0,9.473855018615723,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16140,1932.1759431484784,162,109,7.355291843414307,41.240821838378906,1,0.0,9.52885627746582,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16240,1944.292277566936,163,109,7.385411262512207,41.725460052490234,1,0.0,9.584409713745117,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16340,1956.409159709162,164,109,7.416511535644531,42.221431732177734,1,0.0,9.64101791381836,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16440,1968.5241144183776,165,109,7.448401927947998,42.73809051513672,1,0.0,9.698485374450684,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16540,1980.6460110063717,166,109,7.481018543243408,43.26722717285156,1,0.0,9.756773948669434,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16640,1992.761392108142,167,109,7.515336513519287,43.83141326904297,1,0.0,9.816829681396484,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16740,2004.8771458700721,168,108,7.620568752288818,44.28189468383789,1,0.0,9.913312911987305,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16840,2016.9958566470314,169,108,7.6569037437438965,44.86910629272461,1,0.0,9.975157737731934,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
16940,2029.1065647637377,170,108,7.693911075592041,45.467472076416016,1,0.0,10.037735939025879,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
17040,2041.228062692026,171,108,7.731746673583984,46.076751708984375,1,0.0,10.10124683380127,0.02,0.0004,0,aa1108d00b9e451ebefc48aaf3418017
