# run_id=bbb287d10b5b4081952bb1cfbfd9d3ec
# seed=0
# label=seed0
# map_path=
# pixels=300
# size_w=1024
# size_h=512
# seed=0
time,population,avg_energy,var_energy,trait_diversity,avg_traits_per_cell,mean_info_order,global_o2,global_co2,seed,run_id
27.768616676330566,300,0.9406286478042603,0.06171527877449989,1,0.0,0.13528862595558167,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
28.31208038330078,300,0.9395013451576233,0.06417765468358994,1,0.0,0.13668368756771088,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
28.852588653564453,300,0.9383733868598938,0.06669154018163681,1,0.0,0.13808226585388184,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
29.39163637161255,300,0.9372323751449585,0.06923948973417282,1,0.0,0.13946576416492462,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
29.930660724639893,300,0.9360843896865845,0.0718446597456932,1,0.0,0.140843003988266,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
30.473142623901367,300,0.9349438548088074,0.07451698929071426,1,0.0,0.14224174618721008,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
31.015049934387207,300,0.9337959885597229,0.07722553610801697,1,0.0,0.14364562928676605,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
31.556928157806396,300,0.9326472878456116,0.07998888939619064,1,0.0,0.14506763219833374,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
32.09927320480347,299,0.9346903562545776,0.08007776737213135,1,0.0,0.1470085233449936,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
32.63728737831116,299,0.9336100816726685,0.08282078057527542,1,0.0,0.14844025671482086,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
33.175485610961914,298,0.9356775283813477,0.08293642848730087,1,0.0,0.1503717601299286,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
33.71068859100342,298,0.9346511960029602,0.08566626161336899,1,0.0,0.1518014669418335,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
34.24762463569641,298,0.9336182475090027,0.08844762295484543,1,0.0,0.1532381772994995,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
34.78799080848694,298,0.9325775504112244,0.09128786623477936,1,0.0,0.15468953549861908,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
35.32869243621826,298,0.9315459728240967,0.09418855607509613,1,0.0,0.15615913271903992,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
35.86696171760559,298,0.9305127859115601,0.0971146747469902,1,0.0,0.1576116681098938,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
36.40825605392456,298,0.9294711947441101,0.10011134296655655,1,0.0,0.15908056497573853,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
36.94573998451233,298,0.9284484386444092,0.10312893241643906,1,0.0,0.16054463386535645,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
37.4829044342041,296,0.9337361454963684,0.1009373813867569,1,0.0,0.1630934178829193,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
38.03379511833191,296,0.9327689409255981,0.10397376865148544,1,0.0,0.16461890935897827,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
38.61294937133789,296,0.9317606091499329,0.10721452534198761,1,0.0,0.16623139381408691,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
39.1689887046814,296,0.9307936429977417,0.11037697643041611,1,0.0,0.16778942942619324,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
39.701271295547485,295,0.9330307841300964,0.110873281955719,1,0.0,0.1698613315820694,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
40.22633194923401,294,0.9353272318840027,0.11126239597797394,1,0.0,0.1719164401292801,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
40.77718496322632,293,0.9376503825187683,0.11171962320804596,1,0.0,0.17405292391777039,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
41.31475281715393,292,0.9400885701179504,0.11206629872322083,1,0.0,0.17619992792606354,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
41.840561628341675,292,0.9393314719200134,0.11497645080089569,1,0.0,0.17770448327064514,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
42.37327313423157,292,0.9385735392570496,0.11797599494457245,1,0.0,0.17923320829868317,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
42.90390920639038,292,0.9378169775009155,0.12100818008184433,1,0.0,0.18076269328594208,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
43.43749380111694,292,0.9370386600494385,0.12409697473049164,1,0.0,0.18229110538959503,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
43.96466875076294,291,0.9395456314086914,0.1245257556438446,1,0.0,0.18444716930389404,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
44.49817156791687,291,0.9388177990913391,0.12761639058589935,1,0.0,0.1859831064939499,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
45.02428436279297,290,0.9413382411003113,0.1281154453754425,1,0.0,0.18815988302230835,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
45.55169725418091,290,0.9406650066375732,0.13118822872638702,1,0.0,0.18969844281673431,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
46.07639455795288,290,0.9399996995925903,0.13429152965545654,1,0.0,0.19124427437782288,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
46.606847524642944,290,0.9393091797828674,0.1374584585428238,1,0.0,0.1927931010723114,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
47.131749391555786,290,0.9386298060417175,0.14063116908073425,1,0.0,0.19433128833770752,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
47.65663456916809,290,0.9379396438598633,0.1438380628824234,1,0.0,0.1958657056093216,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
48.1834614276886,290,0.9372646808624268,0.14712589979171753,1,0.0,0.19742582738399506,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
48.714423418045044,289,0.93985915184021,0.14786197245121002,1,0.0,0.199680894613266,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
49.24414539337158,289,0.9392200708389282,0.1511574238538742,1,0.0,0.2012498378753662,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
49.80440044403076,289,0.9385432004928589,0.15468259155750275,1,0.0,0.20290881395339966,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
61.52769327163696,283,0.9464285969734192,0.2212984710931778,1,0.0,0.243234321475029,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
62.11149287223816,283,0.9459058046340942,0.22561869025230408,1,0.0,0.24502789974212646,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
62.65644073486328,283,0.9454233646392822,0.22968386113643646,1,0.0,0.24670752882957458,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
63.21827220916748,283,0.9449223279953003,0.23391197621822357,1,0.0,0.24843421578407288,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
63.765769243240356,283,0.9444270730018616,0.23806585371494293,1,0.0,0.25011441111564636,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
64.63404488563538,280,0.9538303017616272,0.2376057505607605,1,0.0,0.2555016875267029,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
65.2908067703247,279,0.9567827582359314,0.2401866912841797,1,0.0,0.2584904432296753,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
65.86128568649292,279,0.9563812017440796,0.2444934844970703,1,0.0,0.26026734709739685,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
66.53303170204163,279,0.9559186100959778,0.24961043894290924,1,0.0,0.26236575841903687,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
67.32147145271301,279,0.9553790092468262,0.2557131052017212,1,0.0,0.2648375630378723,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
67.89521098136902,279,0.9549956321716309,0.26022353768348694,1,0.0,0.26665517687797546,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
68.42408919334412,279,0.9546207189559937,0.26441481709480286,1,0.0,0.2683161795139313,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
68.97309899330139,279,0.9542528390884399,0.2687889337539673,1,0.0,0.27005285024642944,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
69.52624034881592,279,0.9538695812225342,0.2732332646846771,1,0.0,0.27179864048957825,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
70.08019876480103,278,0.9569500088691711,0.2753603160381317,1,0.0,0.27452537417411804,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
70.68091702461243,278,0.956587553024292,0.28023070096969604,1,0.0,0.27643850445747375,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
71.55861234664917,277,0.9595085978507996,0.28508293628692627,1,0.0,0.2802269160747528,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
72.49179172515869,277,0.9589924216270447,0.29280737042427063,1,0.0,0.2832283675670624,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
74.33789920806885,277,0.9578778147697449,0.3083497881889343,1,0.0,0.2891117334365845,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
75.17360877990723,275,0.9644196033477783,0.31100040674209595,1,0.0,0.29391244053840637,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
75.80033349990845,274,0.9676516056060791,0.31407439708709717,1,0.0,0.2970260679721832,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
76.51754450798035,273,0.9708927273750305,0.3178807199001312,1,0.0,0.3004398047924042,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
77.1589686870575,272,0.9742131233215332,0.3211149573326111,1,0.0,0.30365824699401855,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
77.68721842765808,271,0.9776203632354736,0.3233535587787628,1,0.0,0.3065147399902344,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
78.20309567451477,271,0.9774676561355591,0.3277919292449951,1,0.0,0.3082127273082733,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
78.72408843040466,270,0.9809443950653076,0.329950749874115,1,0.0,0.3110751807689667,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
79.25142407417297,270,0.9808017015457153,0.334526002407074,1,0.0,0.3128119707107544,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
79.79455947875977,270,0.9806771874427795,0.3392696976661682,1,0.0,0.31461435556411743,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
80.3246078491211,269,0.9841975569725037,0.34158775210380554,1,0.0,0.3175393044948578,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
80.88656234741211,268,0.9877873659133911,0.34417667984962463,1,0.0,0.32061585783958435,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
81.43037271499634,267,0.9914011359214783,0.34656232595443726,1,0.0,0.32362908124923706,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
81.98833680152893,266,0.9950709342956543,0.34909215569496155,1,0.0,0.3267236053943634,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
82.51678991317749,266,0.9950476884841919,0.35374966263771057,1,0.0,0.32850736379623413,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
83.055992603302,266,0.9950194358825684,0.3585297763347626,1,0.0,0.330323725938797,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
83.57508206367493,266,0.9949900507926941,0.36316755414009094,1,0.0,0.3320746421813965,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
84.10905289649963,265,0.9987214803695679,0.3655584156513214,1,0.0,0.3351316750049591,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
84.74277305603027,264,1.002516746520996,0.36886823177337646,1,0.0,0.33855777978897095,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
85.29026913642883,263,1.006364345550537,0.37134960293769836,1,0.0,0.3417189419269562,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
85.83251810073853,262,1.0102424621582031,0.3737941086292267,1,0.0,0.3448825776576996,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
86.37984418869019,262,1.0103049278259277,0.3787403404712677,1,0.0,0.3467639982700348,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
86.90313601493835,259,1.0221219062805176,0.37588247656822205,1,0.0,0.35260209441185,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
87.42342329025269,259,1.0222582817077637,0.38054922223091125,1,0.0,0.35441330075263977,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
87.92484140396118,259,1.0223902463912964,0.38507387042045593,1,0.0,0.3561592102050781,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
88.44869375228882,259,1.022520899772644,0.3898339867591858,1,0.0,0.35798054933547974,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
88.98362302780151,259,1.0226504802703857,0.39472267031669617,1,0.0,0.3598440885543823,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
89.49996900558472,259,1.0227781534194946,0.3994586169719696,1,0.0,0.36164048314094543,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
90.0227780342102,259,1.022910237312317,0.4042758345603943,1,0.0,0.36346423625946045,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
90.55490207672119,258,1.027016043663025,0.40671178698539734,1,0.0,0.3667334020137787,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
91.06312465667725,258,1.0271662473678589,0.4114457666873932,1,0.0,0.36851832270622253,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
91.5567524433136,258,1.027308702468872,0.4160774350166321,1,0.0,0.37025102972984314,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
92.05245542526245,258,1.0274447202682495,0.420771986246109,1,0.0,0.3719936013221741,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
92.54745364189148,258,1.0276042222976685,0.42546191811561584,1,0.0,0.3737393021583557,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
93.04273462295532,258,1.0277613401412964,0.43020281195640564,1,0.0,0.37549057602882385,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
93.52599692344666,256,1.0359457731246948,0.429883748292923,1,0.0,0.3801340162754059,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
94.0207166671753,255,1.0402082204818726,0.4320472776889801,1,0.0,0.3833819627761841,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
94.51792120933533,255,1.0404174327850342,0.4367852807044983,1,0.0,0.3851485848426819,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
95.0835428237915,254,1.0447793006896973,0.4396305978298187,1,0.0,0.38868650794029236,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
95.58350014686584,254,1.0450193881988525,0.4444326162338257,1,0.0,0.39047732949256897,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
96.08648443222046,254,1.0452488660812378,0.4493049681186676,1,0.0,0.39227449893951416,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
96.56999182701111,253,1.0496187210083008,0.45140817761421204,1,0.0,0.3955541253089905,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
97.05255675315857,253,1.0498586893081665,0.45611897110939026,1,0.0,0.39728817343711853,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
97.54130268096924,252,1.0542912483215332,0.4583215117454529,1,0.0,0.40063992142677307,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
98.03440856933594,251,1.058761715888977,0.46052631735801697,1,0.0,0.4040162265300751,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
98.55033373832703,250,1.0633267164230347,0.4628917872905731,1,0.0,0.4075163006782532,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
99.05742907524109,248,1.0722635984420776,0.4623520076274872,1,0.0,0.4126681387424469,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
99.52824783325195,248,1.0726262331008911,0.46691304445266724,1,0.0,0.4144107699394226,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
111.58968329429626,238,1.1315200328826904,0.5593488812446594,1,0.0,0.4786788523197174,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
112.07882905006409,238,1.1321052312850952,0.5644814372062683,1,0.0,0.48056456446647644,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
112.55658507347107,238,1.1326786279678345,0.5695074796676636,1,0.0,0.482413649559021,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
113.06251573562622,237,1.1380926370620728,0.5718172788619995,1,0.0,0.4864194989204407,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
113.53492593765259,236,1.1435186862945557,0.5736923813819885,1,0.0,0.4903232753276825,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
114.01552414894104,236,1.1441478729248047,0.5787577033042908,1,0.0,0.49219992756843567,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
114.49460124969482,235,1.1496460437774658,0.5806739330291748,1,0.0,0.4961666166782379,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
114.97019147872925,235,1.1502643823623657,0.5857117772102356,1,0.0,0.49803173542022705,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
115.45142030715942,234,1.1558222770690918,0.5876359939575195,1,0.0,0.5020601749420166,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
116.03137874603271,234,1.1566193103790283,0.5938156247138977,1,0.0,0.5043624639511108,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
116.51282572746277,234,1.1572794914245605,0.5989636182785034,1,0.0,0.5062677264213562,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
116.9865972995758,233,1.1629102230072021,0.6008371710777283,1,0.0,0.5103248953819275,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
117.44872808456421,233,1.163572072982788,0.6058067083358765,1,0.0,0.512171745300293,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
117.92956280708313,232,1.1692750453948975,0.6077463626861572,1,0.0,0.5163055658340454,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
118.41525650024414,232,1.1699752807617188,0.6129674315452576,1,0.0,0.5182420611381531,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
118.9039158821106,232,1.1706852912902832,0.6182497143745422,1,0.0,0.5201976895332336,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
119.40314102172852,232,1.1714200973510742,0.6236841678619385,1,0.0,0.5221952199935913,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
119.89684844017029,232,1.1721535921096802,0.6290525197982788,1,0.0,0.524177610874176,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
120.37197685241699,231,1.1779385805130005,0.6310150027275085,1,0.0,0.5283628106117249,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
120.83205938339233,231,1.1786231994628906,0.6360266804695129,1,0.0,0.5302093029022217,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
121.380859375,231,1.1794520616531372,0.6420937776565552,1,0.0,0.5324302315711975,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
121.85056185722351,231,1.1801464557647705,0.6473081111907959,1,0.0,0.5343188643455505,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
122.32956671714783,231,1.1808574199676514,0.6526100635528564,1,0.0,0.5362494587898254,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
122.80354809761047,231,1.181566834449768,0.6578912138938904,1,0.0,0.5381580591201782,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
123.28907632827759,231,1.182289958000183,0.6633596420288086,1,0.0,0.5401177406311035,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
123.78576445579529,231,1.1830335855484009,0.6689379215240479,1,0.0,0.542120635509491,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
124.27162599563599,231,1.1837702989578247,0.6744490265846252,1,0.0,0.5440865755081177,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
124.75356268882751,231,1.184499979019165,0.6799184083938599,1,0.0,0.5460374355316162,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
125.24087643623352,231,1.185244083404541,0.6854928135871887,1,0.0,0.5480188131332397,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
125.72686791419983,231,1.1859797239303589,0.6910692453384399,1,0.0,0.5499864220619202,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
126.20670294761658,230,1.191880226135254,0.6934484243392944,1,0.0,0.554338276386261,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
126.67973756790161,229,1.1978265047073364,0.6956781148910522,1,0.0,0.5586952567100525,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
127.13186407089233,229,1.1985597610473633,0.7008880376815796,1,0.0,0.5605552792549133,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
127.59993505477905,229,1.1993192434310913,0.7063162326812744,1,0.0,0.5624803900718689,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
128.07382011413574,229,1.200066089630127,0.7118286490440369,1,0.0,0.5644173622131348,0.02,0.0004,0,bbb287d10b5b4081952bb1cfbfd9d3ec
